Specimen properties : Length,"100.00000",mm
Specimen properties : Thickness,"1.00000",mm
Specimen properties : Width,"10.00000",mm
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"72.05000","6.00444","15204.94629"
"72.10000","6.00865","15201.20312"
"72.15000","6.01278","15205.38672"
"72.20000","6.01690","15210.18848"
"72.25000","6.02102","15213.49805"
"72.30000","6.02524","15214.60156"
"72.35000","6.02936","15215.50977"
"72.40000","6.03349","15216.90820"
"72.45000","6.03780","15218.40723"
"72.50000","6.04183","15219.38574"
"72.55000","6.04604","15220.44434"
"72.60000","6.05007","15221.51074"
"72.65000","6.05438","15223.26367"
"72.70000","6.05851","15223.08594"
"72.75000","6.06263","15224.06348"
"72.80000","6.06684","15225.80273"
"72.85000","6.07106","15226.31152"
"72.90000","6.07518","15228.37402"
"72.95000","6.07931","15230.21191"
"73.00000","6.08352","15231.16699"
"73.05000","6.08765","15233.42578"
"73.10000","6.09214","15235.15918"
"73.15000","6.09617","15236.73828"
"73.20000","6.10039","15242.12695"
"73.25000","6.10442","15240.88574"
"73.30000","6.10854","15239.69336"
"73.35000","6.11257","15239.21387"
"73.40000","6.11679","15240.69922"
"73.45000","6.12091","15242.77637"
"73.50000","6.12513","15246.01270"
"73.55000","6.12916","15245.75488"
"73.60000","6.13347","15246.59375"
"73.65000","6.13769","15249.04785"
"73.70000","6.14190","15251.28223"
"73.75000","6.14621","15249.76660"
"73.80000","6.15024","15252.14160"
"73.85000","6.15437","15257.47461"
"73.90000","6.15858","15255.06543"
"73.95000","6.16271","15255.31250"
"74.00000","6.16692","15256.35156"
"74.05000","6.17114","15256.11719"
"74.10000","6.17526","15257.68750"
"74.15000","6.17948","15254.77344"
"74.20000","6.18360","15259.99707"
"74.25000","6.18763","15263.68262"
"74.30000","6.19185","15264.59766"
"74.35000","6.19607","15265.89355"
"74.40000","6.20010","15268.10938"
"74.45000","6.20431","15269.95312"
"74.50000","6.20853","15271.74902"
"74.55000","6.21256","15272.61328"
"74.60000","6.21687","15274.45801"
"74.65000","6.22099","15274.25781"
"74.70000","6.22512","15276.58301"
"74.75000","6.22933","15278.34277"
"74.80000","6.23346","15278.75488"
"74.85000","6.23767","15279.43652"
"74.90000","6.24180","15280.44531"
"74.95000","6.24582","15282.79785"
"75.00000","6.25013","15287.54688"
"75.05000","6.25435","15292.65625"
"75.10000","6.25848","15291.13086"
"75.15000","6.26278","15291.74023"
"75.20000","6.26691","15287.41113"
"75.25000","6.27103","15287.05371"
"75.30000","6.27515","15287.43457"
"75.35000","6.27937","15287.00000"
"75.40000","6.28349","15286.27734"
"75.45000","6.28762","15291.40723"
"75.50000","6.29183","15294.90332"
"75.55000","6.29596","15296.44531"
"75.60000","6.30017","15297.55762"
"75.65000","6.30430","15297.88477"
"75.70000","6.30851","15299.64941"
"75.75000","6.31273","15301.06348"
"75.80000","6.31685","15299.88184"
"75.85000","6.32107","15303.00195"
"75.90000","6.32519","15301.26758"
"75.95000","6.32941","15301.57520"
"76.00000","6.33353","15303.60742"
"76.05000","6.33775","15302.45215"
"76.10000","6.34197","15303.68945"
"76.15000","6.34609","15299.27832"
"76.20000","6.35021","15306.33984"
"76.25000","6.35434","15309.82715"
"76.30000","6.35846","15310.94922"
"76.35000","6.36268","15312.60059"
"76.40000","6.36689","15313.87012"
"76.45000","6.37102","15314.34473"
"76.50000","6.37523","15315.77148"
"76.55000","6.37936","15316.33691"
"76.60000","6.38348","15317.91699"
"76.65000","6.38760","15320.60059"
"76.70000","6.39191","15321.02637"
"76.75000","6.39604","15320.90625"
"76.80000","6.40016","15321.88672"
"76.85000","6.40438","15322.27051"
"76.90000","6.40869","15322.66895"
"76.95000","6.41272","15326.25586"
"77.00000","6.41693","15328.50977"
"77.05000","6.42106","15328.39844"
"77.10000","6.42527","15329.80469"
"77.15000","6.42940","15332.16211"
"77.20000","6.43342","15335.64062"
"77.25000","6.43764","15338.24512"
"77.30000","6.44176","15337.68652"
"77.35000","6.44598","15337.86035"
"77.40000","6.45011","15338.79492"
"77.45000","6.45423","15339.66699"
"77.50000","6.45845","15341.32227"
"77.55000","6.46257","15342.83887"
"77.60000","6.46678","15346.37988"
"77.65000","6.47091","15346.60742"
"77.70000","6.47512","15347.94727"
"77.75000","6.47934","15349.44727"
"77.80000","6.48356","15350.23438"
"77.85000","6.48777","15351.93164"
"77.90000","6.49190","15356.90918"
"77.95000","6.49611","15355.78418"
"78.00000","6.50024","15355.54785"
"78.05000","6.50445","15355.81641"
"78.10000","6.50867","15356.90918"
"78.15000","6.51270","15359.80566"
"78.20000","6.51701","15359.45508"
"78.25000","6.52104","15360.35059"
"78.30000","6.52516","15365.01465"
"78.35000","6.52938","15368.48438"
"78.40000","6.53350","15369.67285"
"78.45000","6.53763","15371.87500"
"78.50000","6.54184","15373.74121"
"78.55000","6.54606","15374.89160"
"78.60000","6.55018","15375.73145"
"78.65000","6.55431","15377.77051"
"78.70000","6.55852","15378.39648"
"78.75000","6.56265","15378.68848"
"78.80000","6.56686","15380.70996"
"78.85000","6.57108","15381.49414"
"78.90000","6.57511","15380.00977"
"78.95000","6.57933","15383.95703"
"79.00000","6.58354","15387.39160"
"79.05000","6.58757","15387.40527"
"79.10000","6.59188","15391.61523"
"79.15000","6.59601","15394.42578"
"79.20000","6.60032","15395.50684"
"79.25000","6.60435","15392.55859"
"79.30000","6.60856","15391.41504"
"79.35000","6.61259","15391.12500"
"79.40000","6.61690","15390.90430"
"79.45000","6.62093","15389.36035"
"79.50000","6.62505","15394.78027"
"79.55000","6.62937","15396.90332"
"79.60000","6.63349","15397.37402"
"79.65000","6.63761","15400.09375"
"79.70000","6.64183","15398.18066"
"79.75000","6.64605","15401.19922"
"79.80000","6.65054","15402.15332"
"79.85000","6.65429","15397.53125"
"79.90000","6.65851","15405.20605"
"79.95000","6.66272","15401.60449"
"80.00000","6.66694","15402.22363"
"80.05000","6.67106","15401.25488"
"80.10000","6.67528","15401.66016"
"80.15000","6.67950","15401.43164"
"80.20000","6.68362","15397.27930"
"80.25000","6.68774","15401.71094"
"80.30000","6.69187","15404.95801"
"80.35000","6.69608","15406.93750"
"80.40000","6.70021","15407.83301"
"80.45000","6.70433","15409.27246"
"80.50000","6.70845","15410.99512"
"80.55000","6.71267","15411.98535"
"80.60000","6.71679","15412.83887"
"80.65000","6.72092","15414.71777"
"80.70000","6.72513","15415.73145"
"80.75000","6.72926","15417.52246"
"80.80000","6.73347","15418.79199"
"80.85000","6.73760","15419.85840"
"80.90000","6.74181","15421.34570"
"80.95000","6.74603","15424.56641"
"81.00000","6.75015","15428.30273"
"81.05000","6.75437","15429.89355"
"81.10000","6.75849","15428.71777"
"81.15000","6.76280","15432.11523"
"81.20000","6.76693","15435.15332"
"81.25000","6.77096","15439.37598"
"81.30000","6.77517","15443.10645"
"81.35000","6.77930","15442.57812"
"81.40000","6.78351","15441.31152"
"81.45000","6.78764","15441.56348"
"81.50000","6.79176","15442.77930"
"81.55000","6.79598","15443.98242"
"81.60000","6.80010","15444.01465"
"81.65000","6.80422","15446.06641"
"81.70000","6.80853","15445.07324"
"81.75000","6.81275","15447.13867"
"81.80000","6.81687","15446.07129"
"81.85000","6.82100","15446.12598"
"81.90000","6.82531","15447.00977"
"81.95000","6.82943","15449.50879"
"82.00000","6.83355","15446.99512"
"82.05000","6.83768","15446.44824"
"82.10000","6.84199","15447.37402"
"82.15000","6.84611","15447.99609"
"82.20000","6.85023","15447.87402"
"82.25000","6.85436","15442.47461"
"82.30000","6.85857","15445.14453"
"82.35000","6.86269","15451.29590"
"82.40000","6.86682","15453.30762"
"82.45000","6.87103","15455.11328"
"82.50000","6.87516","15457.15039"
"82.55000","6.87937","15458.76367"
"82.60000","6.88350","15460.12500"
"82.65000","6.88762","15460.84863"
"82.70000","6.89193","15460.67578"
"82.75000","6.89596","15459.07812"
"82.80000","6.90008","15461.99902"
"82.85000","6.90430","15466.82422"
"82.90000","6.90852","15470.57910"
"82.95000","6.91264","15474.78320"
"83.00000","6.91686","15479.67676"
"83.05000","6.92098","15482.76855"
"83.10000","6.92520","15488.22656"
"83.15000","6.92941","15494.26270"
"83.20000","6.93354","15506.51367"
"83.25000","6.93775","15505.85352"
"83.30000","6.94188","15504.94434"
"83.35000","6.94591","15507.34961"
"83.40000","6.95012","15510.83301"
"83.45000","6.95434","15516.12500"
"83.50000","6.95846","15519.46680"
"83.55000","6.96259","15524.66309"
"83.60000","6.96680","15528.89648"
"83.65000","6.97093","15532.16113"
"83.70000","6.97524","15535.43652"
"83.75000","6.97936","15536.76758"
"83.80000","6.98358","15538.20410"
"83.85000","6.98770","15540.68457"
"83.90000","6.99192","15542.80664"
"83.95000","6.99604","15545.74805"
"84.00000","7.00016","15544.25195"
"84.05000","7.00438","15544.07520"
"84.10000","7.00860","15543.34863"
"84.15000","7.01281","15542.49219"
"84.20000","7.01684","15543.26367"
"84.25000","7.02097","15539.04395"
"84.30000","7.02518","15539.21680"
"84.35000","7.02930","15543.74121"
"84.40000","7.03352","15543.56055"
"84.45000","7.03765","15544.26074"
"84.50000","7.04177","15545.77637"
"84.55000","7.04599","15544.96094"
"84.60000","7.05020","15544.58691"
"84.65000","7.05433","15545.19238"
"84.70000","7.05845","15545.56445"
"84.75000","7.06266","15545.63770"
"84.80000","7.06688","15544.80469"
"84.85000","7.07100","15543.63184"
"84.90000","7.07513","15544.91406"
"84.95000","7.07934","15546.81836"
"85.00000","7.08366","15546.97168"
"85.05000","7.08778","15547.81348"
"85.10000","7.09199","15548.10254"
"85.15000","7.09630","15546.70801"
"85.20000","7.10024","15547.85059"
"85.25000","7.10436","15551.74023"
"85.30000","7.10858","15553.02734"
"85.35000","7.11270","15555.20117"
"85.40000","7.11683","15551.81641"
"85.45000","7.12095","15549.20703"
"85.50000","7.12517","15548.96680"
"85.55000","7.12929","15548.31543"
"85.60000","7.13351","15548.72070"
"85.65000","7.13772","15548.90918"
"85.70000","7.14175","15547.97559"
"85.75000","7.14597","15548.56152"
"85.80000","7.15019","15546.88379"
"85.85000","7.15440","15545.86133"
"85.90000","7.15862","15547.36816"
"85.95000","7.16274","15549.08496"
"86.00000","7.16687","15545.38867"
"86.05000","7.17099","15542.97852"
"86.10000","7.17521","15542.75000"
"86.15000","7.17933","15543.65430"
"86.20000","7.18355","15543.26367"
"86.25000","7.18776","15543.35840"
"86.30000","7.19189","15537.62695"
"86.35000","7.19592","15540.80273"
"86.40000","7.20004","15545.37988"
"86.45000","7.20435","15545.60645"
"86.50000","7.20847","15547.59180"
"86.55000","7.21260","15549.21289"
"86.60000","7.21681","15550.12500"
"86.65000","7.22103","15550.24512"
"86.70000","7.22515","15550.12598"
"86.75000","7.22937","15549.92090"
"86.80000","7.23368","15548.92188"
"86.85000","7.23762","15547.35645"
"86.90000","7.24183","15550.87891"
"86.95000","7.24605","15552.96484"
"87.00000","7.25017","15552.66113"
"87.05000","7.25439","15551.68750"
"87.10000","7.25861","15551.66504"
"87.15000","7.26273","15555.39258"
"87.20000","7.26685","15558.64648"
"87.25000","7.27107","15560.46289"
"87.30000","7.27529","15557.02344"
"87.35000","7.27931","15552.77734"
"87.40000","7.28353","15552.28418"
"87.45000","7.28765","15552.27930"
"87.50000","7.29187","15554.51172"
"87.55000","7.29599","15552.65918"
"87.60000","7.30012","15555.57422"
"87.65000","7.30433","15557.58301"
"87.70000","7.30855","15557.51855"
"87.75000","7.31267","15558.28613"
"87.80000","7.31708","15557.56738"
"87.85000","7.32101","15556.49902"
"87.90000","7.32514","15560.27051"
"87.95000","7.32926","15559.00000"
"88.00000","7.33357","15558.86816"
"88.05000","7.33769","15549.86816"
"88.10000","7.34191","15536.07324"
"88.15000","7.34613","15524.31250"
"88.20000","7.35025","15520.87109"
"88.25000","7.35437","15527.10547"
"88.30000","7.35859","15528.93848"
"88.35000","7.36271","15540.73047"
"88.40000","7.36684","15555.71582"
"88.45000","7.37105","15565.86133"
"88.50000","7.37518","15575.18652"
"88.55000","7.37939","15583.96387"
"88.60000","7.38352","15590.03320"
"88.65000","7.38773","15596.13184"
"88.70000","7.39186","15600.66309"
"88.75000","7.39598","15605.38867"
"88.80000","7.40029","15610.34277"
"88.85000","7.40441","15613.66797"
"88.90000","7.40863","15617.56836"
"88.95000","7.41275","15621.29004"
"89.00000","7.41697","15623.00195"
"89.05000","7.42119","15625.86621"
"89.10000","7.42512","15629.80078"
"89.15000","7.42943","15633.91211"
"89.20000","7.43356","15635.70605"
"89.25000","7.43768","15639.80566"
"89.30000","7.44180","15644.88574"
"89.35000","7.44583","15650.78613"
"89.40000","7.45014","15652.74121"
"89.45000","7.45427","15652.87891"
"89.50000","7.45848","15648.52637"
"89.55000","7.46260","15646.75586"
"89.60000","7.46673","15648.17285"
"89.65000","7.47104","15647.46777"
"89.70000","7.47516","15647.11035"
"89.75000","7.47938","15649.45410"
"89.80000","7.48359","15649.80859"
"89.85000","7.48772","15648.77734"
"89.90000","7.49193","15650.30957"
"89.95000","7.49615","15651.94238"
"90.00000","7.50018","15654.52539"
"90.05000","7.50440","15653.39746"
"90.10000","7.50852","15652.56152"
"90.15000","7.51274","15651.23633"
"90.20000","7.51695","15652.24219"
"90.25000","7.52098","15653.45801"
"90.30000","7.52529","15653.52930"
"90.35000","7.52942","15646.39648"
"90.40000","7.53354","15651.64746"
"90.45000","7.53766","15654.99023"
"90.50000","7.54188","15656.50391"
"90.55000","7.54591","15658.66602"
"90.60000","7.55013","15660.80176"
"90.65000","7.55434","15662.52246"
"90.70000","7.55847","15662.29590"
"90.75000","7.56268","15662.04102"
"90.80000","7.56681","15662.37109"
"90.85000","7.57102","15662.20703"
"90.90000","7.57515","15665.41895"
"90.95000","7.57936","15669.55859"
"91.00000","7.58349","15670.08301"
"91.05000","7.58761","15669.72852"
"91.10000","7.59192","15671.48145"
"91.15000","7.59595","15670.99414"
"91.20000","7.60026","15679.68848"
"91.25000","7.60438","15675.98438"
"91.30000","7.60851","15678.70215"
"91.35000","7.61272","15678.12695"
"91.40000","7.61675","15675.34082"
"91.45000","7.62097","15675.35059"
"91.50000","7.62509","15676.27344"
"91.55000","7.62931","15677.80273"
"91.60000","7.63343","15678.62598"
"91.65000","7.63765","15682.60742"
"91.70000","7.64186","15686.34668"
"91.75000","7.64608","15688.86523"
"91.80000","7.65030","15690.25488"
"91.85000","7.65442","15694.16797"
"91.90000","7.65855","15696.74902"
"91.95000","7.66276","15701.40234"
"92.00000","7.66698","15705.32812"
"92.05000","7.67110","15709.20508"
"92.10000","7.67522","15711.60254"
"92.15000","7.67944","15715.22754"
"92.20000","7.68357","15717.52734"
"92.25000","7.68769","15720.02148"
"92.30000","7.69191","15724.55762"
"92.35000","7.69603","15724.13281"
"92.40000","7.70015","15732.17773"
"92.45000","7.70427","15739.34277"
"92.50000","7.70849","15742.69336"
"92.55000","7.71261","15747.59766"
"92.60000","7.71674","15751.95605"
"92.65000","7.72095","15754.53613"
"92.70000","7.72517","15756.83691"
"92.75000","7.72929","15758.86035"
"92.80000","7.73342","15761.72363"
"92.85000","7.73773","15763.92480"
"92.90000","7.74185","15767.50684"
"92.95000","7.74597","15770.73340"
"93.00000","7.75019","15769.30859"
"93.05000","7.75441","15765.83984"
"93.10000","7.75853","15768.18652"
"93.15000","7.76284","15763.96094"
"93.20000","7.76696","15758.01953"
"93.25000","7.77118","15749.11621"
"93.30000","7.77512","15743.79688"
"93.35000","7.77915","15747.10059"
"93.40000","7.78327","15754.30078"
"93.45000","7.78767","15766.92871"
"93.50000","7.79180","15773.54492"
"93.55000","7.79601","15771.49512"
"93.60000","7.80023","15771.63672"
"93.65000","7.80435","15770.85547"
"93.70000","7.80866","15769.57520"
"93.75000","7.81279","15770.04492"
"93.80000","7.81691","15769.26074"
"93.85000","7.82113","15769.40137"
"93.90000","7.82534","15773.32617"
"93.95000","7.82937","15774.26660"
"94.00000","7.83349","15775.76953"
"94.05000","7.83780","15779.39551"
"94.10000","7.84193","15780.81738"
"94.15000","7.84605","15781.55273"
"94.20000","7.85027","15782.63184"
"94.25000","7.85458","15784.39355"
"94.30000","7.85842","15787.18457"
"94.35000","7.86273","15788.42285"
"94.40000","7.86695","15783.91211"
"94.45000","7.87098","15791.12891"
"94.50000","7.87510","15796.64844"
"94.55000","7.87932","15799.20312"
"94.60000","7.88344","15801.50391"
"94.65000","7.88766","15803.57812"
"94.70000","7.89178","15805.06836"
"94.75000","7.89590","15806.65527"
"94.80000","7.90012","15806.26172"
"94.85000","7.90434","15807.52246"
"94.90000","7.90846","15806.76758"
"94.95000","7.91258","15809.06348"
"95.00000","7.91689","15811.03223"
"95.05000","7.92102","15809.95898"
"95.10000","7.92505","15812.52637"
"95.15000","7.92936","15813.25195"
"95.20000","7.93367","15813.48633"
"95.25000","7.93770","15821.80371"
"95.30000","7.94182","15817.86719"
"95.35000","7.94604","15819.95215"
"95.40000","7.95016","15816.26270"
"95.45000","7.95428","15812.78027"
"95.50000","7.95841","15812.50000"
"95.55000","7.96272","15812.81445"
"95.60000","7.96684","15811.85156"
"95.65000","7.97087","15809.21680"
"95.70000","7.97518","15811.69336"
"95.75000","7.97930","15811.00977"
"95.80000","7.98352","15810.31543"
"95.85000","7.98774","15808.47949"
"95.90000","7.99186","15805.50098"
"95.95000","7.99608","15802.31934"
"96.00000","8.00020","15800.26172"
"96.05000","8.00442","15797.75391"
"96.10000","8.00854","15796.40820"
"96.15000","8.01276","15793.07324"
"96.20000","8.01688","15791.34570"
"96.25000","8.02100","15788.32520"
"96.30000","8.02522","15787.49902"
"96.35000","8.02925","15785.03516"
"96.40000","8.03346","15782.04004"
"96.45000","8.03768","15786.99805"
"96.50000","8.04180","15787.53418"
"96.55000","8.04602","15785.75977"
"96.60000","8.05014","15785.59570"
"96.65000","8.05427","15785.01758"
"96.70000","8.05848","15783.93750"
"96.75000","8.06261","15782.19336"
"96.80000","8.06682","15780.74121"
"96.85000","8.07104","15780.29590"
"96.90000","8.07526","15780.79492"
"96.95000","8.07929","15778.99902"
"97.00000","8.08350","15777.09766"
"97.05000","8.08772","15773.73145"
"97.10000","8.09184","15771.72461"
"97.15000","8.09606","15771.31738"
"97.20000","8.10018","15771.20410"
"97.25000","8.10449","15770.45312"
"97.30000","8.10862","15768.62793"
"97.35000","8.11265","15768.60840"
"97.40000","8.11677","15770.73633"
"97.45000","8.12089","15771.91797"
"97.50000","8.12473","15772.77441"
"97.55000","8.12933","15766.87988"
"97.60000","8.13354","15769.57129"
"97.65000","8.13757","15771.33398"
"97.70000","8.14188","15770.85449"
"97.75000","8.14610","15772.89355"
"97.80000","8.15022","15773.43066"
"97.85000","8.15425","15775.65625"
"97.90000","8.15866","15778.63379"
"97.95000","8.16278","15776.20215"
"98.00000","8.16690","15778.41797"
"98.05000","8.17093","15778.11523"
"98.10000","8.17524","15782.52051"
"98.15000","8.17937","15781.85840"
"98.20000","8.18349","15781.39551"
"98.25000","8.18771","15780.86035"
"98.30000","8.19183","15783.00000"
"98.35000","8.19595","15783.75684"
"98.40000","8.20026","15783.37695"
"98.45000","8.20439","15777.86523"
"98.50000","8.20841","15782.50391"
"98.55000","8.21263","15786.36035"
"98.60000","8.21685","15787.93262"
"98.65000","8.22097","15787.74609"
"98.70000","8.22519","15789.28418"
"98.75000","8.22940","15789.74316"
"98.80000","8.23353","15789.37207"
"98.85000","8.23765","15790.44141"
"98.90000","8.24187","15789.50000"
"98.95000","8.24608","15787.72266"
"99.00000","8.25011","15782.91504"
"99.05000","8.25443","15772.05469"
"99.10000","8.25864","15752.06934"
"99.15000","8.26276","15736.65332"
"99.20000","8.26689","15731.39746"
"99.25000","8.27092","15734.60352"
"99.30000","8.27513","15753.10840"
"99.35000","8.27926","15766.59668"
"99.40000","8.28357","15777.97363"
"99.45000","8.28769","15787.15039"
"99.50000","8.29181","15794.63672"
"99.55000","8.29603","15807.08008"
"99.60000","8.30015","15816.55566"
"99.65000","8.30418","15822.46094"
"99.70000","8.30859","15827.35645"
"99.75000","8.31271","15833.73242"
"99.80000","8.31683","15840.35352"
"99.85000","8.32096","15843.82520"
"99.90000","8.32517","15846.96289"
"99.95000","8.32930","15846.03516"
"100.00000","8.33361","15847.05664"
"100.05000","8.33754","15847.79883"
"100.10000","8.34195","15848.61719"
"100.15000","8.34598","15850.63965"
"100.20000","8.35029","15852.56445"
"100.25000","8.35432","15855.08398"
"100.30000","8.35853","15858.18945"
"100.35000","8.36266","15862.34766"
"100.40000","8.36687","15866.65332"
"100.45000","8.37109","15870.62012"
"100.50000","8.37521","15874.16211"
"100.55000","8.37934","15876.97461"
"100.60000","8.38365","15879.99805"
"100.65000","8.38777","15883.04297"
"100.70000","8.39189","15886.00879"
"100.75000","8.39611","15887.81738"
"100.80000","8.40023","15888.39160"
"100.85000","8.40436","15892.41016"
"100.90000","8.40848","15894.64551"
"100.95000","8.41279","15896.01953"
"101.00000","8.41682","15893.70703"
"101.05000","8.42103","15895.55176"
"101.10000","8.42506","15895.56738"
"101.15000","8.42928","15893.27930"
"101.20000","8.43350","15894.27637"
"101.25000","8.43762","15892.58301"
"101.30000","8.44193","15891.80859"
"101.35000","8.44596","15891.62793"
"101.40000","8.45018","15892.16406"
"101.45000","8.45439","15893.20312"
"101.50000","8.45861","15894.58301"
"101.55000","8.46264","15898.82520"
"101.60000","8.46686","15894.49805"
"101.65000","8.47107","15890.37012"
"101.70000","8.47520","15890.68945"
"101.75000","8.47941","15889.53418"
"101.80000","8.48363","15889.15625"
"101.85000","8.48785","15889.32715"
"101.90000","8.49188","15889.58789"
"101.95000","8.49619","15889.28125"
"102.00000","8.50022","15886.77051"
"102.05000","8.50434","15886.71484"
"102.10000","8.50846","15886.14844"
"102.15000","8.51268","15884.96973"
"102.20000","8.51690","15882.67383"
"102.25000","8.52102","15882.46680"
"102.30000","8.52514","15880.79785"
"102.35000","8.52936","15881.54102"
"102.40000","8.53348","15880.54883"
"102.45000","8.53779","15881.77637"
"102.50000","8.54182","15878.57324"
"102.55000","8.54604","15882.92969"
"102.60000","8.55026","15886.80176"
"102.65000","8.55438","15890.11230"
"102.70000","8.55850","15892.18066"
"102.75000","8.56272","15895.21289"
"102.80000","8.56684","15896.81934"
"102.85000","8.57097","15902.24512"
"102.90000","8.57518","15907.00000"
"102.95000","8.57949","15911.03809"
"103.00000","8.58352","15911.30176"
"103.05000","8.58774","15919.32129"
"103.10000","8.59196","15926.46680"
"103.15000","8.59608","15931.62598"
"103.20000","8.60011","15939.66211"
"103.25000","8.60442","15944.34570"
"103.30000","8.60864","15951.33887"
"103.35000","8.61257","15956.28906"
"103.40000","8.61688","15968.48047"
"103.45000","8.62100","15972.77051"
"103.50000","8.62522","15972.59473"
"103.55000","8.62934","15976.35645"
"103.60000","8.63356","15981.25391"
"103.65000","8.63768","15984.20020"
"103.70000","8.64181","15987.73926"
"103.75000","8.64593","15993.22754"
"103.80000","8.65024","16001.59082"
"103.85000","8.65436","16007.71680"
"103.90000","8.65858","16012.78809"
"103.95000","8.66280","16015.95605"
"104.00000","8.66692","16018.96094"
"104.05000","8.67104","16023.54199"
"104.10000","8.67526","16025.78125"
"104.15000","8.67920","16026.43555"
"104.20000","8.68351","16033.27539"
"104.25000","8.68763","16033.81641"
"104.30000","8.69185","16036.61816"
"104.35000","8.69597","16038.36133"
"104.40000","8.70009","16039.98730"
"104.45000","8.70431","16040.49805"
"104.50000","8.70843","16039.50000"
"104.55000","8.71265","16046.09961"
"104.60000","8.71687","16050.62305"
"104.65000","8.72099","16051.08691"
"104.70000","8.72511","16050.45898"
"104.75000","8.72933","16050.91406"
"104.80000","8.73355","16050.93750"
"104.85000","8.73767","16051.08398"
"104.90000","8.74189","16051.04102"
"104.95000","8.74601","16050.07031"
"105.00000","8.75032","16047.44238"
"105.05000","8.75435","16046.76270"
"105.10000","8.75857","16045.29590"
"105.15000","8.76278","16042.08398"
"105.20000","8.76681","16039.89258"
"105.25000","8.77112","16037.64746"
"105.30000","8.77525","16033.41504"
"105.35000","8.77937","16030.20703"
"105.40000","8.78349","16023.89355"
"105.45000","8.78761","16017.96777"
"105.50000","8.79183","16016.80176"
"105.55000","8.79596","16012.85938"
"105.60000","8.80017","16008.71094"
"105.65000","8.80430","16001.94727"
"105.70000","8.80842","15999.61230"
"105.75000","8.81273","16000.95508"
"105.80000","8.81695","16001.52539"
"105.85000","8.82107","16001.79785"
"105.90000","8.82519","16004.43164"
"105.95000","8.82941","16004.96875"
"106.00000","8.83372","16005.20117"
"106.05000","8.83765","16002.32422"
"106.10000","8.84178","16002.75977"
"106.15000","8.84618","16002.62109"
"106.20000","8.85030","16004.34668"
"106.25000","8.85433","16006.37891"
"106.30000","8.85846","16003.03613"
"106.35000","8.86267","16000.81152"
"106.40000","8.86680","16001.66113"
"106.45000","8.87101","16002.27539"
"106.50000","8.87514","16000.73145"
"106.55000","8.87926","16001.61914"
"106.60000","8.88348","16003.65918"
"106.65000","8.88751","16003.02930"
"106.70000","8.89182","16002.40723"
"106.75000","8.89594","16006.61621"
"106.80000","8.90016","16009.25293"
"106.85000","8.90428","16010.31250"
"106.90000","8.90850","16012.87988"
"106.95000","8.91271","16013.01172"
"107.00000","8.91693","16013.74609"
"107.05000","8.92105","16013.99512"
"107.10000","8.92518","16018.40430"
"107.15000","8.92939","16021.30273"
"107.20000","8.93352","16024.51953"
"107.25000","8.93764","16027.42969"
"107.30000","8.94176","16030.15332"
"107.35000","8.94579","16032.83008"
"107.40000","8.95010","16036.97559"
"107.45000","8.95432","16043.80762"
"107.50000","8.95844","16050.24805"
"107.55000","8.96266","16041.34570"
"107.60000","8.96678","16041.25195"
"107.65000","8.97109","16041.26562"
"107.70000","8.97521","16041.61230"
"107.75000","8.97934","16041.99707"
"107.80000","8.98337","16042.95508"
"107.85000","8.98768","16044.70508"
"107.90000","8.99190","16045.34277"
"107.95000","8.99602","16043.88477"
"108.00000","9.00024","16042.53320"
"108.05000","9.00436","16040.08496"
"108.10000","9.00858","16038.26172"
"108.15000","9.01270","16033.86816"
"108.20000","9.01663","16026.95020"
"108.25000","9.02104","16029.39551"
"108.30000","9.02526","16022.86230"
"108.35000","9.02938","16017.21191"
"108.40000","9.03350","16010.92480"
"108.45000","9.03762","16005.27734"
"108.50000","9.04184","15999.96191"
"108.55000","9.04596","15992.60254"
"108.60000","9.05009","15991.93262"
"108.65000","9.05440","15991.95117"
"108.70000","9.05852","15990.94238"
"108.75000","9.06264","15990.01172"
"108.80000","9.06686","15991.86523"
"108.85000","9.07108","15991.23730"
"108.90000","9.07511","15992.28516"
"108.95000","9.07932","15991.77148"
"109.00000","9.08354","15992.88574"
"109.05000","9.08776","15992.17773"
"109.10000","9.09188","15992.30273"
"109.15000","9.09600","15990.56543"
"109.20000","9.10022","15990.79102"
"109.25000","9.10444","15987.61523"
"109.30000","9.10856","15985.69043"
"109.35000","9.11259","15987.19629"
"109.40000","9.11699","15988.79590"
"109.45000","9.12102","15986.86719"
"109.50000","9.12524","15984.99707"
"109.55000","9.12927","15986.10156"
"109.60000","9.13339","15987.07129"
"109.65000","9.13742","15982.52344"
"109.70000","9.14183","15978.81055"
"109.75000","9.14595","15976.91504"
"109.80000","9.15017","15981.10156"
"109.85000","9.15438","15981.57715"
"109.90000","9.15860","15980.06152"
"109.95000","9.16263","15981.68945"
"110.00000","9.16694","15984.21484"
"110.05000","9.17106","15985.73633"
"110.10000","9.17509","15983.69629"
"110.15000","9.17921","15987.39160"
"110.20000","9.18343","15987.33691"
"110.25000","9.18774","15990.16895"
"110.30000","9.19186","15993.41797"
"110.35000","9.19608","15991.67871"
"110.40000","9.20020","15990.23340"
"110.45000","9.20433","15992.62207"
"110.50000","9.20845","15992.86328"
"110.55000","9.21267","15992.29004"
"110.60000","9.21688","15991.50781"
